Name,Timestamp,Status,Description,Vibration Frequency,Vibration Amplitude,Bearing Temperature,Motor Temperature,Belt Load,Torque,Noise Levels,Current and Voltage,Hydraulic Pressure,Belt Thickness,Roller Condition
Conveyor Belt 4,10/24/2023 1:15,Running,,1494.89,0.05,116.355,97.814,,305.58,62.25,22.41,383.02,1.59025,87.444
Conveyor Belt 4,10/24/2023 1:30,Running,,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.59,87.371
Conveyor Belt 4,10/24/2023 1:45,Running,,1507.17,0.06,106.184,98.139,1.24,298.84,58.93,19.25,377.37,1.58975,87.298
Conveyor Belt 4,10/24/2023 2:00,Running,,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,377.28,1.5895,87.225
Conveyor Belt 4,10/24/2023 2:15,Running,,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.58925,87.152
Conveyor Belt 4,10/24/2023 2:30,Running,,1507.39,0.05,78.848,98.676,1.18,312.55,61.44,14.89,383.94,1.589,87.079
Conveyor Belt 4,10/24/2023 2:45,Running,,1504.49,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.58875,87.006
Conveyor Belt 4,10/24/2023 3:00,Maintenance,Clean the Conveyor,1490,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 3:15,nan,Check for Damage,1490,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 3:30,Maintenance,Check for Misalignment,1490,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 3:45,Maintenance,Check Belt Tension,1490,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 4:00,Maintenance,Examine Belt Joints,1490,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 4:15,Maintenance,Inspect Safety Guards,ERROR,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 4:30,Maintenance,Check Belt Cleaners and Scrapers,1490,0.04,60,80,1,280,55,14,375,1.58875,87.006
Conveyor Belt 4,10/24/2023 4:45,Running,,1497.61,0.04,101.109,80.197,1.31,283.41,58.03,21.27,381.71,1.5885,86.933
Conveyor Belt 4,10/24/2023 5:00,Running,,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.58825,86.86
Conveyor Belt 4,10/24/2023 5:15,Running,,1492.64,0.05,103.348,80.033,1.37,308.61,58.19,20.9,383.58,1.588,86.787
Conveyor Belt 4,10/24/2023 5:30,Running,,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,1.58775,86.714
Conveyor Belt 4,10/24/2023 5:45,Running,,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.5875,86.641
Conveyor Belt 4,10/24/2023 6:00,Running,,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.58725,86.568
Conveyor Belt 4,10/24/2023 6:15,Running,,1500.43,0.05,61.767,81.078,1.21,287.82,,15.05,384.57,1.587,86.495
Conveyor Belt 4,10/24/2023 6:30,Running,,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.58675,86.422
Conveyor Belt 4,10/24/2023 6:45,Running,,1503.17,0.05,62.597,81.563,1.14,315.87,62.16,14.69,378,1.5865,86.349
Conveyor Belt 4,10/24/2023 7:00,Running,,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.58625,86.276
Conveyor Belt 4,10/24/2023 7:15,Running,,1499.35,0.05,62.445,81.725,1.12,281.15,61.96,14.6,379.75,1.586,86.203
Conveyor Belt 4,10/24/2023 7:30,Running,,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.58575,86.13
Conveyor Belt 4,10/24/2023 7:45,Running,,1503.74,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.5855,86.057
Conveyor Belt 4,10/24/2023 8:00,Running,,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.58525,85.984
Conveyor Belt 4,10/24/2023 8:15,Running,,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.585,85.911
Conveyor Belt 4,10/24/2023 8:30,Running,,1493.95,0.04,107.968,82.917,1.15,308.74,62.64,19,383.19,1.58475,85.838
Conveyor Belt 4,10/24/2023 8:45,Running,,1494.47,0.06,104.208,83.494,1.38,292.21,55.35,21.69,379.49,1.5845,85.765
Conveyor Belt 4,10/24/2023 9:00,Running,,1493.22,0.06,64.396,83.138,1.34,313.87,59.02,15.69,377.59,1.58425,85.692
,10/24/2023 9:15,Running,,1503.72,0.05,108.805,83.912,1.03,297.8,58.27,19.8,383.91,1.584,85.619
Conveyor Belt 4,10/24/2023 9:30,Running,,1505.51,,93.077,84.429,1.07,299.11,58.27,21.13,378.09,1.58375,85.546
Conveyor Belt 4,10/24/2023 9:45,Running,,1492.6,0.05,96.694,83.739,1.36,282.03,62.16,nan,378.69,1.5835,85.473
Conveyor Belt 4,10/24/2023 10:00,Running,,,0.05,97.60300000000001,84.33,1.26,298.4,60.82,19.92,379.78,1.58325,85.4
Conveyor Belt 4,10/24/2023 10:15,Running,,1500.92,0.04,64.565,84.199,1.16,289.06,55.82,14.78,383.06,1.583,85.327
Conveyor Belt 4,10/24/2023 10:30,Running,,1496.76,0.06,107.767,85.319,1.28,293.02,59.74,20.57,381.32,1.58275,85.254
Conveyor Belt 4,10/24/2023 10:45,Running,,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.5825,85.181
Conveyor Belt 4,10/24/2023 11:00,Running,,1506.8,0.05,65.444,85.23,1.39,294.49,64.54,15.96,384.44,1.58225,85.108
Conveyor Belt 4,10/24/2023 11:15,Running,,1500.1,0.06,103.32,85.066,1.07,295.16,63.05,20.26,384.82,1.582,85.035
Conveyor Belt 4,10/24/2023 11:30,Running,,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,1.58175,84.962
Conveyor Belt 4,10/24/2023 11:45,Running,,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.5815,84.889
Conveyor Belt 4,10/24/2023 12:00,Running,,1501.79,0.06,66.056,86.438,1.38,311.46,59.18,15.91,383.77,1.58125,84.816
Conveyor Belt 4,10/24/2023 12:15,Running,,1503.77,0.04,108.115,86.808,1.16,319.71,56.59,20.71,383.99,1.581,84.743
Conveyor Belt 4,10/24/2023 12:30,Running,,1508.58,0.06,66.838,86.403,1.23,282.81,60.66,15.17,380.19,1.58075,84.67
Conveyor Belt 4,10/24/2023 12:45,ERROR,,1493.63,0.06,67.242,,1.23,283.52,60.38,15.16,384.93,1.5805,84.597
Conveyor Belt 4,10/24/2023 13:00,Running,,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.58025,84.524
Conveyor Belt 4,10/24/2023 13:15,Running,,1499.64,0.06,67.635,87.277,1.1,281.69,59.44,14.49,375.65,1.58,84.451
Conveyor Belt 4,10/24/2023 13:30,Running,,1507.24,0.05,,87.434,1.23,317.22,61.02,15.16,375.06,1.57975,84.378
Conveyor Belt 4,10/24/2023 13:45,Running,,1494.41,0.05,68.421,87.915,1.27,315.24,64.49,15.35,378.02,1.5795,84.305
Conveyor Belt 4,10/24/2023 14:00,Running,,1494.4,0.06,67.824,88.153,1.4,293.16,62.74,16,377.9,1.57925,84.232
Conveyor Belt 4,10/24/2023 14:15,Running,,1507.02,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.579,84.159
Conveyor Belt 4,10/24/2023 14:30,Running,,1503.61,0.05,68.576,88.517,1.33,308.15,59.85,15.64,380.17,1.57875,84.086
Conveyor Belt 4,10/24/2023 14:45,Running,,1498.66,0.05,68.584,88.478,1.05,285.63,56.17,14.23,375.54,1.5785,84.013
Conveyor Belt 4,10/24/2023 15:00,Running,,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.57825,83.94
Conveyor Belt 4,10/24/2023 15:15,Running,,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.578,83.867
Conveyor Belt 4,10/24/2023 15:30,Running,,1496.82,0.05,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.57775,83.794
Conveyor Belt 4,10/24/2023 15:45,Running,,1496.09,0.06,108.612,89.266,1.16,286.35,56.58,20.39,383.43,1.5775,83.721
Conveyor Belt 4,10/24/2023 16:00,Running,,1501.02,0.06,112.999,89.073,1.05,303.39,58.06,20.82,383.39,1.57725,83.648
Conveyor Belt 4,10/24/2023 16:15,Running,,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.577,83.575
Conveyor Belt 4,10/24/2023 16:30,Running,,1508.89,0.04,70.461,89.512,1.24,301.58,55.88,15.2,382.59,1.57675,83.502
Conveyor Belt 4,10/24/2023 16:45,Running,,1499.29,0.06,108.938,90.588,1.08,299.84,62.79,18.39,378.19,1.5765,83.429
Conveyor Belt 4,10/24/2023 17:00,Running,,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,380.52,1.57625,83.356
Conveyor Belt 4,10/24/2023 17:15,Running,,1509.66,0.05,103.402,90.858,1.18,311.51,63.59,21.09,383.9,1.576,83.283
Conveyor Belt 4,10/24/2023 17:30,Running,,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.57575,83.21
Conveyor Belt 4,10/24/2023 17:45,Running,,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.5755,83.137
Conveyor Belt 4,10/24/2023 18:00,Running,,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.57525,83.064
Conveyor Belt 4,10/24/2023 18:15,Running,,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.575,82.991
Conveyor Belt 4,10/24/2023 18:30,Running,,1496.13,0.05,114.075,91.829,1.15,303.69,62.82,20.98,379.92,1.57475,82.918
Conveyor Belt 4,10/24/2023 18:45,Running,,1501.45,0.04,112.29,91.338,1.3,317.62,57.98,21.33,376.91,1.5745,82.845
Conveyor Belt 4,10/24/2023 19:00,Running,,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.57425,82.772
Conveyor Belt 4,10/24/2023 19:15,Running,,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.574,82.699
Conveyor Belt 4,10/24/2023 19:30,Running,,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.57375,82.626
Conveyor Belt 4,10/24/2023 19:45,Running,,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.5735,82.553
Conveyor Belt 4,10/24/2023 20:00,Running,,1505.83,0.05,73.741,92.413,1.2,290.97,,15.01,379.36,1.57325,82.48
Conveyor Belt 4,10/24/2023 20:15,Running,,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,375.32,1.573,82.407
Conveyor Belt 4,10/24/2023 20:30,Running,,1490.97,0.04,73.91,93.218,1.15,317.49,,14.73,380.38,1.57275,82.334
Conveyor Belt 4,10/24/2023 20:45,Running,,1495.81,0.04,74.331,93.289,1.19,307.64,59.54,14.97,377.18,1.5725,82.261
Conveyor Belt 4,10/24/2023 21:00,Running,,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,nan,1.57225,82.188
Conveyor Belt 4,10/24/2023 21:15,Running,,1497.93,0.06,74.603,93.487,1.34,308.1,59.28,15.68,380.92,1.572,82.115
Conveyor Belt 4,10/24/2023 21:30,Running,,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.57175,82.042
Conveyor Belt 4,nan,Running,,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.5715,81.969
Conveyor Belt 4,10/24/2023 22:00,Running,,1490.69,0.05,75.089,94.3,1.16,311.37,65,14.79,379.97,1.57125,81.896
Conveyor Belt 4,10/24/2023 22:15,Running,,1499.56,0.04,75.342,94.554,1.29,306.51,64.62,15.46,380.23,1.571,81.823
Conveyor Belt 4,10/24/2023 22:30,Running,,1501.13,0.05,75.083,94.971,1.11,317.34,56.14,14.55,383.23,1.57075,81.75
Conveyor Belt 4,10/24/2023 22:45,Running,,1506.74,0.05,114.462,95.59,1.25,309.2,55.44,22.01,384.42,1.5705,81.677
Conveyor Belt 4,10/24/2023 23:00,Running,,1502.84,0.05,112.648,95.287,1.39,nan,62.72,22.74,377,1.57025,81.604
nan,10/24/2023 23:15,nan,,1503.36,0.05,75.889,95.888,1.06,312.37,64.7,14.28,377.08,1.57,81.531
Conveyor Belt 4,10/24/2023 23:30,Running,,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,384.19,1.56975,81.458
Conveyor Belt 4,10/24/2023 23:45,Running,,1495.26,,76.106,95.848,1.3,297.35,58.84,15.49,376.62,1.5695,81.385
Conveyor Belt 4,10/25/2023 0:00,Running,,1490.82,0.04,119.807,96.902,1.36,318.07,55.12,20.38,382.09,1.56925,81.312
Conveyor Belt 4,10/25/2023 0:15,Running,,1498.37,0.04,108.954,96.975,1.07,295.5,59.68,19.54,376.48,1.569,81.239
Conveyor Belt 4,10/25/2023 0:30,Running,,1503.22,0.06,nan,ERROR,1.21,314.38,58.2,15.03,384.2,1.56875,81.166
Conveyor Belt 4,10/25/2023 0:45,Running,,1508.11,0.04,77.474,97.661,1.29,311.84,56.16,15.43,379.79,1.5685,81.093
Conveyor Belt 4,10/25/2023 1:00,Running,,1498.13,0.06,77.785,97.471,1.07,317.14,55.39,14.35,383.95,1.56825,81.02
Conveyor Belt 4,10/25/2023 1:15,Running,,1494.89,0.05,77.813,97.814,1.33,305.58,62.25,15.65,383.02,1.568,80.947
Conveyor Belt 4,10/25/2023 1:30,Running,,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.56775,80.874
Conveyor Belt 4,10/25/2023 1:45,Running,,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.5675,80.801
Conveyor Belt 4,10/25/2023 2:00,Running,,1507.43,0.06,110.661,97.877,1.07,307.51,,20.45,377.28,1.56725,80.728
Conveyor Belt 4,10/25/2023 2:15,Running,,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.567,80.655
Conveyor Belt 4,10/25/2023 2:30,Running,,1507.39,0.05,110.951,nan,1.18,312.55,61.44,19.49,383.94,1.56675,80.582
Conveyor Belt 4,10/25/2023 2:45,Running,,1504.49,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.5665,80.509
Conveyor Belt 4,10/25/2023 3:00,Maintenance,Clean the Conveyor,nan,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 3:15,Maintenance,Check for Damage,1490,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 3:30,Maintenance,Check for Misalignment,1490,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 3:45,Maintenance,Check Belt Tension,1490,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 4:00,Maintenance,Examine Belt Joints,1490,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 4:15,Maintenance,Inspect Safety Guards,1490,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 4:30,Maintenance,Check Belt Cleaners and Scrapers,1490,0.04,60,80,1,280,55,14,375,1.5665,80.509
Conveyor Belt 4,10/25/2023 4:45,Running,,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.56625,80.436
Conveyor Belt 4,10/25/2023 5:00,Running,,1502.78,0.05,105.798,80.187,1.24,318.5,58.66,21.05,382.02,1.566,80.363
Conveyor Belt 4,10/25/2023 5:15,Running,,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.56575,80.29
Conveyor Belt 4,10/25/2023 5:30,Running,,1494.29,0.05,104.871,80.606,1.39,303.8,55.75,21.35,375.78,1.5655,
Conveyor Belt 4,10/25/2023 5:45,Running,,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.56525,80.144
Conveyor Belt 4,10/25/2023 6:00,Running,,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.565,80.071
Conveyor Belt 4,10/25/2023 6:15,Running,,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,1.56475,79.998
Conveyor Belt 4,10/25/2023 6:30,Running,,1492.73,0.06,93.94200000000001,81.415,1.07,285.96,57.92,20.54,379.4,1.5645,79.925
Conveyor Belt 4,10/25/2023 6:45,Running,,1503.17,0.05,62.597,81.563,1.14,315.87,62.16,14.69,378,1.56425,79.852
Conveyor Belt 4,10/25/2023 7:00,Running,,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.564,79.779
Conveyor Belt 4,10/25/2023 7:15,Running,,1499.35,0.05,92.806,81.725,1.12,281.15,61.96,19.98,379.75,1.56375,79.706
Conveyor Belt 4,10/25/2023 7:30,Running,,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.5635,79.633
Conveyor Belt 4,10/25/2023 7:45,Running,,1503.74,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.56325,79.56
Conveyor Belt 4,10/25/2023 8:00,Running,,1491.18,0.05,97.878,83.116,1.1,284.64,64.83,21.33,381.79,1.563,79.487
Conveyor Belt 4,10/25/2023 8:15,Running,,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.56275,79.414
Conveyor Belt 4,10/25/2023 8:30,Running,,1493.95,0.04,64.012,82.917,1.15,308.74,62.64,14.76,383.19,1.5625,79.341
Conveyor Belt 4,10/25/2023 8:45,Running,,1494.47,0.06,95.606,83.494,1.38,292.21,55.35,22.69,379.49,1.56225,79.268
Conveyor Belt 4,10/25/2023 9:00,Running,,1493.22,0.06,64.396,nan,1.34,313.87,59.02,15.69,377.59,1.562,79.195
Conveyor Belt 4,10/25/2023 9:15,Running,,1503.72,0.05,64.518,83.912,1.03,297.8,58.27,14.13,383.91,1.56175,79.122
Conveyor Belt 4,10/25/2023 9:30,Running,,1505.51,0.05,64.5,84.429,1.07,299.11,58.27,14.35,378.09,1.5615,79.049
Conveyor Belt 4,10/25/2023 9:45,Running,,1492.6,0.05,64.762,83.739,1.36,282.03,62.16,15.78,378.69,,78.976
Conveyor Belt 4,10/25/2023 10:00,Running,,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.561,78.903
Conveyor Belt 4,10/25/2023 10:15,Running,,1500.92,0.04,94.95599999999999,84.199,1.16,289.06,55.82,21.43,383.06,1.56075,78.83
Conveyor Belt 4,10/25/2023 10:30,Running,,1496.76,0.06,101.296,85.319,1.28,293.02,59.74,22.12,ERROR,1.5605,78.757
Conveyor Belt 4,10/25/2023 10:45,Running,,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.56025,78.684
Conveyor Belt 4,10/25/2023 11:00,Running,,1506.8,0.05,98.19200000000001,85.23,1.39,,64.54,ERROR,384.44,1.56,78.611
Conveyor Belt 4,10/25/2023 11:15,Running,,1500.1,0.06,65.535,85.066,1.07,295.16,63.05,14.34,384.82,1.55975,78.538
Conveyor Belt 4,10/25/2023 11:30,Running,,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,,78.465
Conveyor Belt 4,10/25/2023 11:45,Running,,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.55925,78.392
Conveyor Belt 4,10/25/2023 12:00,Running,,1501.79,0.06,66.056,86.438,1.38,311.46,59.18,15.91,383.77,1.559,78.319
Conveyor Belt 4,10/25/2023 12:15,Running,,1503.77,0.04,66.892,86.808,1.16,319.71,56.59,14.8,383.99,1.55875,78.246
Conveyor Belt 4,10/25/2023 12:30,Running,,1508.58,0.06,66.838,86.403,1.23,282.81,,15.17,380.19,1.5585,78.173
Conveyor Belt 4,10/25/2023 12:45,Running,,1493.63,0.06,67.242,ERROR,1.23,283.52,60.38,15.16,384.93,1.55825,78.1
Conveyor Belt 4,10/25/2023 13:00,Running,,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.558,78.027
Conveyor Belt 4,10/25/2023 13:15,Running,,1499.64,0.06,102.156,87.277,1.1,281.69,59.44,18.84,375.65,1.55775,77.954
Conveyor Belt 4,10/25/2023 13:30,Running,,1507.24,0.05,67.608,87.434,1.23,317.22,61.02,ERROR,375.06,1.5575,77.881
Conveyor Belt 4,10/25/2023 13:45,Running,,1494.41,0.05,107.592,87.915,1.27,315.24,64.49,19.7,378.02,1.55725,77.808
Conveyor Belt 4,10/25/2023 14:00,Running,,1494.4,0.06,67.824,88.153,1.4,293.16,62.74,16,377.9,1.557,77.735
Conveyor Belt 4,10/25/2023 14:15,Running,,1507.02,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.55675,77.662
Conveyor Belt 4,10/25/2023 14:30,Running,,1503.61,0.05,68.576,88.517,1.33,308.15,59.85,15.64,380.17,1.5565,77.589
Conveyor Belt 4,10/25/2023 14:45,Running,,1498.66,0.05,68.584,88.478,1.05,285.63,56.17,14.23,375.54,1.55625,77.516
Conveyor Belt 4,10/25/2023 15:00,Running,,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.556,77.443
Conveyor Belt 4,ERROR,Running,,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.55575,77.37
Conveyor Belt 4,10/25/2023 15:30,Running,,,nan,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.5555,77.297
Conveyor Belt 4,10/25/2023 15:45,Running,,1496.09,0.06,69.467,89.266,1.16,286.35,56.58,14.82,383.43,1.55525,77.224
Conveyor Belt 4,10/25/2023 16:00,Running,,1501.02,0.06,69.519,89.073,1.05,303.39,58.06,14.24,383.39,1.555,77.151
Conveyor Belt 4,nan,Running,,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.55475,77.078
Conveyor Belt 4,10/25/2023 16:30,Running,,1508.89,0.04,ERROR,89.512,1.24,301.58,55.88,15.2,382.59,1.5545,77.005
Conveyor Belt 4,10/25/2023 16:45,Running,,,0.06,110.312,90.588,1.08,299.84,62.79,19.45,378.19,1.55425,76.932
Conveyor Belt 4,10/25/2023 17:00,Running,,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,380.52,1.554,76.859
Conveyor Belt 4,,,,1509.66,0.05,107.476,90.858,1.18,311.51,63.59,20.84,383.9,1.55375,76.786
Conveyor Belt 4,10/25/2023 17:30,Running,,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.5535,76.713
Conveyor Belt 4,10/25/2023 17:45,Running,,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.55325,76.64
Conveyor Belt 4,10/25/2023 18:00,Running,,1494.3,0.06,71.319,,1.18,284.07,56.29,14.88,376.31,1.553,76.567
Conveyor Belt 4,10/25/2023 18:15,Running,,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.55275,
Conveyor Belt 4,10/25/2023 18:30,Running,,1496.13,0.05,71.837,91.829,1.15,303.69,62.82,14.75,379.92,1.5525,76.421
Conveyor Belt 4,10/25/2023 18:45,Running,,1501.45,0.04,72.659,91.338,1.3,317.62,57.98,15.49,376.91,1.55225,76.348
Conveyor Belt 4,10/25/2023 19:00,Running,,1491.35,0.05,101.372,91.883,1.11,287.91,64.77,19.05,376.44,1.552,76.275
Conveyor Belt 4,10/25/2023 19:15,Running,,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.55175,76.202
Conveyor Belt 4,10/25/2023 19:30,Running,,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.5515,76.129
Conveyor Belt 4,10/25/2023 19:45,Running,,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.55125,76.056
Conveyor Belt 4,10/25/2023 20:00,Running,,1505.83,0.05,73.741,92.413,1.2,290.97,63.98,15.01,379.36,1.551,75.983
Conveyor Belt 4,10/25/2023 20:15,Running,,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,375.32,1.55075,75.91
Conveyor Belt 4,10/25/2023 20:30,nan,,1490.97,0.04,117.641,93.218,1.15,317.49,64.6,21.39,380.38,1.5505,75.837
Conveyor Belt 4,10/25/2023 20:45,Running,,1495.81,0.04,74.331,93.289,1.19,307.64,59.54,14.97,377.18,1.55025,75.764
Conveyor Belt 4,10/25/2023 21:00,Running,,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.55,75.691
Conveyor Belt 4,10/25/2023 21:15,Running,,1497.93,0.06,74.603,93.487,1.34,308.1,59.28,15.68,380.92,1.54975,75.618
Conveyor Belt 4,10/25/2023 21:30,Running,,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.5495,75.545
Conveyor Belt 4,10/25/2023 21:45,Running,,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.54925,75.472
Conveyor Belt 4,10/25/2023 22:00,Running,,1490.69,0.05,113.112,94.3,1.16,311.37,65,19.65,379.97,1.549,75.399
Conveyor Belt 4,10/25/2023 22:15,Running,,1499.56,0.04,75.342,94.554,1.29,306.51,64.62,15.46,380.23,1.54875,75.326
Conveyor Belt 4,10/25/2023 22:30,Running,,1501.13,0.05,75.083,,1.11,317.34,56.14,14.55,383.23,1.5485,75.253
Conveyor Belt 4,10/25/2023 22:45,Running,,1506.74,0.05,75.549,95.59,1.25,309.2,55.44,15.23,384.42,1.54825,
Conveyor Belt 4,10/25/2023 23:00,Running,,1502.84,0.05,117.061,95.287,1.39,305.42,62.72,21.39,377,1.548,75.107
Conveyor Belt 4,10/25/2023 23:15,Running,,1503.36,0.05,115.562,95.888,1.06,312.37,64.7,19.54,377.08,1.54775,75.034
Conveyor Belt 4,10/25/2023 23:30,Running,,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,384.19,1.5475,74.961
Conveyor Belt 4,10/25/2023 23:45,Running,,1495.26,0.05,108.771,95.848,1.3,297.35,58.84,20.52,376.62,1.54725,74.888
Conveyor Belt 4,10/26/2023 0:00,Running,,1490.82,0.04,77.13,96.902,1.36,318.07,55.12,15.79,382.09,1.547,74.815
Conveyor Belt 4,10/26/2023 0:15,Running,,1498.37,0.04,77.076,96.975,1.07,295.5,59.68,14.34,376.48,1.54675,74.742
Conveyor Belt 4,10/26/2023 0:30,Running,,1503.22,0.06,77.307,96.755,1.21,314.38,58.2,15.03,384.2,1.5465,74.669
Conveyor Belt 4,10/26/2023 0:45,Running,,1508.11,0.04,115.125,97.661,1.29,311.84,56.16,21.61,379.79,1.54625,74.596
Conveyor Belt 4,10/26/2023 1:00,Running,,1498.13,0.06,77.785,97.471,1.07,317.14,55.39,14.35,383.95,1.546,74.523
Conveyor Belt 4,ERROR,Running,,1494.89,0.05,108.476,97.814,1.33,305.58,62.25,20.18,383.02,1.54575,74.45
Conveyor Belt 4,10/26/2023 1:30,nan,,1498.2,0.06,110.931,97.464,1.18,285.96,59.25,19.79,383.54,1.5455,74.377
Conveyor Belt 4,10/26/2023 1:45,Running,,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.54525,74.304
Conveyor Belt 4,10/26/2023 2:00,Running,,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,,1.545,74.231
